strainID,Assay Raw
M774,0.3997
M774,0.4172
M776,0.4023
M776,0.4049
M776,0.409
M776,0.3971
M776,0.3738
M776,0.4049
M776,0.4208
M776,0.4081
M774,0.3751
M730,0.4123
M776,0.4043
M776,0.3914
M776,0.4159
M776,0.4275
M776,0.4079
M776,0.3754
M776,0.4121
M776,0.4084
M776,0.3689
M774,0.4034
M774,0.3901
M776,0.3781
M776,0.3751
M776,0.4108
M776,0.4175
M776,0.4134
M776,0.3721
M776,0.3876
M776,0.4176
M774,0.4218
M774,0.4088
M776,0.3806
M730,0.4075
M776,0.3879
M776,0.4219
M730,0.4132
M776,0.4039
M776,0.4095
M776,0.4121
M774,0.4051
M774,0.3998
M776,0.4092
M776,0.4093
M730,0.4135
M776,0.3917
M776,0.4067
M730,0.4116
M776,0.4004
M776,0.4119
M774,0.4138
M774,0.4031
M776,0.4176
M776,0.41
M776,0.4023
M776,0.3869
M776,0.4057
M776,0.413
M776,0.4069
M776,0.4112
M774,0.4215
M774,0.3931
M776,0.4064
M776,0.3994
M776,0.4118
M728,0.3618
M776,0.3661
M776,0.4058
M776,0.386
M776,0.4205
M730,0.4231
M774,0.4238
M774,0.4209
M776,0.413
M776,0.3912
M776,0.4134
M728,0.3668
M776,0.4029
M776,0.3827
M776,0.4065
M776,0.4168
M776,0.3848
M730,0.4216
M730,0.4152
M775,0.4131
M775,0.3817
M775,0.3755
M775,0.4069
M775,0.4096
M775,0.4023
M775,0.4041
M730,0.4138
M775,0.40299999999999997
M775,0.3873
M775,0.3758
M775,0.3575
M775,0.4106
M775,0.3914
M775,0.4014
M775,0.3963
M775,0.4122
M775,0.3702
M775,0.4114
M775,0.4067
M775,0.4147
M775,0.3798
M775,0.3989
M730,0.4066
M775,0.4035
M775,0.4159
M730,0.4117
M775,0.4154
M775,0.4139
M775,0.41700000000000004
M775,0.4197
M730,0.4069
M775,0.4344
M775,0.4053
M730,0.4229
M775,0.4193
M775,0.4208
M775,0.4093
M775,0.4043
M775,0.4097
M775,0.3996
M775,0.40700000000000003
M775,0.4128
M775,0.3924
M775,0.4098
M775,0.3986
M775,0.4154
M728,0.3662
M775,0.40299999999999997
M775,0.4135
M730,0.4207
M775,0.3923
M775,0.3951
M775,0.4308
M775,0.4062
M775,0.4312
M728,0.3618
M775,0.4025
M775,0.4077
M730,0.4201
M730,0.4065
M777,0.4011
M777,0.4074
M777,0.4048
M777,0.4001
M777,0.3961
M777,0.3879
M777,0.389
M777,0.3943
M777,0.3926
M777,0.4093
M777,0.3963
M730,0.4057
M777,0.3989
M777,0.3982
M777,0.3941
M777,0.3974
M777,0.39899999999999997
M777,0.3997
M777,0.3945
M777,0.3996
M777,0.402
M777,0.3526
M777,0.3874
M777,0.3932
M777,0.3704
M777,0.3958
M777,0.3965
M777,0.397
M777,0.3924
M777,0.3905
M777,0.3949
M777,0.4104
M777,0.4062
M777,0.4081
M777,0.4159
M730,0.4091
M777,0.3914
M777,0.3991
M730,0.4075
M777,0.3602
M777,0.3913
M777,0.3908
M777,0.3966
M777,0.3968
M777,0.3938
M777,0.4123
M777,0.4115
M730,0.4019
M777,0.4229
M777,0.3989
M730,0.3996
M777,0.3955
M777,0.4061
M777,0.3989
M777,0.4039
M777,0.3972
M777,0.4038
M777,0.4071
M777,0.3685
M777,0.369
M777,0.4141
M777,0.4052
M777,0.3969
M777,0.3884
M777,0.4025
M777,0.4099
M777,0.4
M777,0.4023
M777,0.4097
M777,0.3967
M728,0.3548
M777,0.4096
M777,0.3953
M777,0.3983
M777,0.3954
M730,0.4103
M777,0.39
M777,0.4111
M777,0.3993
M777,0.4039
M777,0.4065
M777,0.4041
M728,0.3641
M777,0.3951
M777,0.3995
M777,0.4036
M777,0.3547
M777,0.4073
M730,0.41100000000000003
M10,0.5021
M10,0.5102
M10,0.5344
M10,0.5335
M10,0.5166
M10,0.5244
M10,0.4996
M10,0.5107
M10,0.5545
M10,0.5346
M10,0.5211
M10,0.5226
M728,0.3557
M10,0.5099
M10,0.5092
M728,0.3561
M10,0.5308
M10,0.4334
M10,0.5737
M10,0.5174
M10,0.5227
M10,0.5011
M10,0.5061
M10,0.5338
M10,0.5336
M10,0.5297
M10,0.5075
M10,0.5928
M10,0.6403
M10,0.5432
M728,0.3567
M10,0.5354
M10,0.4967
M728,0.3586
M10,0.5058
M10,0.5212
M1162,0.4306
M792,0.4305
M792,0.4175
M792,0.408
M792,0.4281
M792,0.4051
M792,0.4237
M792,0.4131
M792,0.4251
M792,0.4273
M792,0.4301
M792,0.4316
M1162,0.4337
M792,0.4370000000000001
M792,0.3865
M792,0.4204
M792,0.3923
M792,0.42200000000000004
M792,0.409
M792,0.4317
M792,0.4168
M792,0.4182
M792,0.4141
M792,0.4297
M792,0.4155
M792,0.4356
M792,0.4893
M792,0.3966
M792,0.4368
M792,0.4429
M792,0.3966
M792,0.4035
M792,0.4153
M792,0.3951
M792,0.4117
M792,0.4242
M1162,0.4303
M792,0.4215
M792,0.4427
M1162,0.4245
M792,0.4168
M792,0.4304
M792,0.4105
M792,0.3788
M792,0.4137
M792,0.3984
M792,0.3907
M792,0.4398
M1162,0.4273
M792,0.4455
M792,0.4238
M1162,0.4371
M792,0.4211
M792,0.4243
M792,0.4247
M792,0.4264
M792,0.4205
M792,0.4266
M792,0.3903
M792,0.4274
M792,0.4235
M792,0.4275
M792,0.4035
M792,0.3966
M792,0.4232
M792,0.4072
M792,0.4312
M792,0.4172
M792,0.4296
M792,0.4167
M792,0.4282
M728,0.3619
M792,0.4128
M792,0.4269
M792,0.4041
M792,0.3898
M1162,0.4320000000000001
M792,0.4321
M792,0.4491
M792,0.4232
M792,0.4327
M792,0.3869
M792,0.4242
M728,0.3633
M792,0.424
M792,0.4029
M792,0.42100000000000004
M792,0.4188
M792,0.4072
M1162,0.4312
M1162,0.4308
M792,0.4124
M792,0.4319
M792,0.3962
M792,0.3746
M792,0.4155
M792,0.433
M792,0.4247
M792,0.4221
M792,0.4176
M792,0.4347
M792,0.42200000000000004
M1162,0.4317
M792,0.4259
M792,0.4158
M792,0.4216
M792,0.4336
M792,0.4295
M792,0.3656
M792,0.4267
M792,0.4303
M792,0.4235
M792,0.4069
M792,0.4195
M792,0.4076
M792,0.4374
M792,0.4214
M792,0.3926
M792,0.4175
M792,0.4178
M792,0.3925
M792,0.41600000000000004
M792,0.4216
M792,0.4195
M792,0.4262
M792,0.424
M1162,0.4207
M792,0.4181
M792,0.3923
M1162,0.4414
M792,0.4189
M792,0.4285
M792,0.4206
M792,0.4241
M792,0.4253
M792,0.37
M792,0.4177
M792,0.4367
M1162,0.4362
M792,0.418
M792,0.4354
M1162,0.4283
M792,0.413
M792,0.4303
M792,0.4272
M792,0.4369
M792,0.4315
M792,0.4268
M792,0.4175
M792,0.4087
M792,0.418
M792,0.3919
M792,0.4262
M792,0.4289
M792,0.4206
M792,0.4269
M792,0.4224
M792,0.4314
M792,0.4162
M792,0.4164
M792,0.4295
M728,0.3634
M792,0.436
M792,0.4203
M792,0.4302
M792,0.409
M1162,0.4246
M792,0.4293
M792,0.4119
M792,0.4127
M792,0.4211
M792,0.4248
M792,0.4149
M728,0.3658
M792,0.425
M792,0.4084
M792,0.4209
M792,0.425
M792,0.4189
M1162,0.4325
M1162,0.4211
M792,0.4002
M792,0.4178
M792,0.3967
M792,0.3985
M792,0.3636
M793,0.418
M793,0.4067
M793,0.4079
M793,0.4052
M793,0.4143
M792,0.3931
M1162,0.4232
M792,0.3931
M792,0.4054
M792,0.3644
M792,0.4146
M793,0.4201
M793,0.4052
M793,0.3991
M793,0.3636
M793,0.4072
M792,0.3809
M792,0.405
M792,0.3721
M792,0.4077
M792,0.4456
M792,0.4073
M793,0.4164
M793,0.4267
M793,0.4119
M793,0.3896
M793,0.41700000000000004
M792,0.3823
M792,0.4115
M792,0.4226
M1162,0.41700000000000004
M792,0.4421
M792,0.42100000000000004
M1162,0.4338
M793,0.4053
M793,0.415
M793,0.4097
M793,0.4119
M792,0.4197
M792,0.3785
M792,0.3838
M792,0.4179
M1162,0.4247
M793,0.4443
M793,0.4178
M1162,0.4222
M793,0.4077
M793,0.3713
M793,0.4207
M792,0.3627
M792,0.4194
M792,0.4251
M792,0.4576
M792,0.39899999999999997
M793,0.4166
M793,0.418
M793,0.4222
M793,0.4173
M793,0.4067
M793,0.3982
M792,0.3747
M792,0.4318
M792,0.4113
M792,0.4142
M792,0.4084
M728,0.3537
M793,0.4124
M793,0.4185
M793,0.4370000000000001
M793,0.4213
M1162,0.4149
M793,0.4103
M792,0.4245
M792,0.4016
M792,0.4252
M792,0.4298
M792,0.3875
M728,0.3544
M793,0.4149
M793,0.4105
M793,0.38799999999999996
M793,0.4316
M793,0.423
M1162,0.4243
M1162,0.4214
M793,0.4121
M793,0.4212
M793,0.423
M793,0.4094
M793,0.4117
M793,0.4189
M793,0.3825
M793,0.5764
M793,0.4415
M793,0.4075
M793,0.4334
M1162,0.4338
M793,0.4277
M793,0.4244
M793,0.4241
M793,0.4287
M793,0.423
M793,0.3895
M793,0.4245
M793,0.3918
M793,0.4185
M793,0.4086
M793,0.4058
M793,0.4304
M793,0.4224
M793,0.353
M793,0.4197
M793,0.4027
M793,0.4185
M793,0.4199
M793,0.4005
M793,0.3954
M793,0.3985
M793,0.4320000000000001
M793,0.4033
M1162,0.4307
M793,0.3688
M793,0.3767
M1162,0.4339
M793,0.4477
M793,0.3865
M793,0.3997
M793,0.4465
M793,0.4274
M793,0.4051
M793,0.4265
M793,0.4227
M1162,0.4373
M793,0.4654
M793,0.4423
M1162,0.4413
M793,0.4235
M793,0.4214
M793,0.4316
M793,0.4361
M793,0.4335
M793,0.4289
M793,0.3852
M793,0.4279
M793,0.4171
M793,0.4239
M793,0.4315
M793,0.428
M793,0.4217
M793,0.4128
M793,0.4265
M793,0.4212
M793,0.4261
M793,0.4192
M793,0.3841
M728,0.3608
M793,0.441
M793,0.3787
M793,0.3785
M793,0.4023
M1162,0.4304
M793,0.4308
M793,0.3976
M793,0.4034
M793,0.4454
M793,0.4216
M793,0.3989
M728,0.3632
M793,0.4245
M793,0.4129
M793,0.4231
M793,0.41200000000000003
M793,0.4217
M1162,0.4352
M1162,0.4292
M793,0.4184
M793,0.4179
M793,0.4147
M793,0.4005
M793,0.4056
M793,0.4309
M793,0.4403
M793,0.4209
M793,0.4128
M793,0.409
M793,0.425
M1162,0.4191
M793,0.4187
M793,0.3858
M793,0.4233
M793,0.4189
M793,0.4205
M793,0.4087
M793,0.4299
M793,0.41100000000000003
M793,0.4243
M793,0.4274
M793,0.4244
M793,0.4366
M793,0.4142
M793,0.4154
M793,0.4215
M793,0.4228
M793,0.4163
M793,0.4176
M793,0.424
M793,0.4217
M793,0.3968
M793,0.4271
M793,0.423
M1162,0.4216
M793,0.4117
M793,0.3873
M1162,0.4261
M793,0.4281
M793,0.3823
M793,0.4370000000000001
M793,0.4323
M793,0.4384
M793,0.4291
M793,0.4202
M793,0.4282
M1162,0.4251
M793,0.4306
M793,0.3809
M1162,0.4164
M793,0.3877
M793,0.3881
M793,0.4257
M793,0.4307
M793,0.4219
M793,0.4417
M793,0.4188
M793,0.4531
M793,0.4164
M793,0.3807
M793,0.4148
M793,0.4181
M793,0.414
M793,0.4234
M793,0.4263
M793,0.4188
M793,0.4126
M793,0.4179
M793,0.4109
M728,0.3695
M793,0.4276
M793,0.3825
M793,0.4249
M793,0.3897
M1162,0.4259
M793,0.3863
M793,0.4258
M793,0.4264
M793,0.4387
M793,0.4115
M793,0.4241
M728,0.3697
M793,0.3805
M793,0.4321
M793,0.4344
M793,0.4187
M793,0.4155
M1162,0.4219
M1162,0.4267
M794,0.4008
M794,0.3941
M794,0.4133
M794,0.4149
M794,0.3705
M794,0.4146
M794,0.4224
M794,0.4265
M794,0.4047
M794,0.44
M794,0.3921
M1162,0.4311
M794,0.4313
M794,0.4137
M794,0.442
M794,0.4172
M794,0.4065
M794,0.4299
M794,0.4062
M794,0.4034
M794,0.4196
M794,0.4042
M794,0.4058
M794,0.4326
M794,0.3841
M794,0.4626
M794,0.3828
M794,0.4233
M794,0.4136
M794,0.4122
M794,0.4204
M794,0.4045
M794,0.4265
M794,0.4215
M794,0.4234
M1162,0.4128
M794,0.4213
M794,0.4157
M1162,0.4195
M794,0.43799999999999994
M794,0.4481
M794,0.419
M794,0.4223
M794,0.4337
M794,0.4384
M794,0.4362
M794,0.4339
M1162,0.4287
M794,0.4475
M794,0.4247
M1162,0.4241
M794,0.4076
M794,0.4216
M794,0.4214
M794,0.4342
M794,0.4216
M794,0.4231
M794,0.4321
M794,0.4175
M794,0.4241
M794,0.4111
M794,0.4172
M794,0.4202
M794,0.4244
M794,0.4107
M794,0.4366
M794,0.4319
M794,0.4128
M794,0.4184
M794,0.4288
M728,0.361
M794,0.4178
M794,0.3949
M794,0.4258
M794,0.4106
M1162,0.4287
M794,0.3878
M794,0.4191
M794,0.4254
M794,0.39
M794,0.4292
M794,0.4174
M728,0.3709
M794,0.4296
M794,0.4074
M794,0.4165
M794,0.41700000000000004
M794,0.3828
M1162,0.4233
M1162,0.4219
M794,0.3902
M794,0.4164
M794,0.3864
M794,0.4304
M794,0.4182
M794,0.4227
M794,0.4168
M794,0.3943
M794,0.4189
M794,0.4139
M794,0.3876
M1162,0.4435
M794,0.4168
M794,0.3587
M794,0.4334
M794,0.4223
M794,0.4177
M794,0.3592
M794,0.4114
M794,0.4197
M794,0.3857
M794,0.4221
M794,0.3722
M794,0.3947
M794,0.419
M794,0.4128
M794,0.4037
M794,0.4161
M794,0.3775
M794,0.4225
M794,0.4068
M794,0.418
M794,0.4274
M794,0.4129
M794,0.42
M1162,0.4232
M794,0.4175
M794,0.4116
M1162,0.4185
M794,0.4195
M794,0.4237
M794,0.4312
M794,0.4148
M794,0.4216
M794,0.4072
M794,0.4233
M794,0.4099
M1162,0.4302
M794,0.4541
M794,0.4198
M1162,0.4208
M794,0.4134
M794,0.6031
M794,0.4207
M794,0.4306
M794,0.4071
M794,0.3777
M794,0.4228
M794,0.4155
M794,0.4298
M794,0.3779
M794,0.4102
M794,0.4508
M794,0.3881
M794,0.4151
M794,0.4401
M794,0.4271
M794,0.4224
M794,0.3983
M794,0.3737
M728,0.3581
M794,0.3964
M794,0.41600000000000004
M794,0.4233
M794,0.4286
M1162,0.4189
M794,0.4248
M794,0.4242
M794,0.4320000000000001
M794,0.4349
M794,0.4359
M794,0.4273
M728,0.3725
M794,0.4173
M794,0.4173
M794,0.428
M794,0.4322
M794,0.4174
M1162,0.4186
M1162,0.4215
M794,0.4183
M794,0.4252
M794,0.3913
M794,0.4143
M794,0.4135
M795,0.4293
M795,0.4116
M795,0.4113
M795,0.4272
M795,0.4333
M794,0.4119
M1162,0.4297
M794,0.4113
M794,0.4033
M794,0.4231
M794,0.433
M795,0.4179
M795,0.4056
M795,0.4145
M795,0.4308
M795,0.3619
M794,0.4165
M794,0.408
M794,0.3989
M794,0.4168
M794,0.4269
M794,0.4178
M795,0.4221
M795,0.405
M795,0.395
M795,0.4018
M795,0.4351
M794,0.4039
M794,0.4059
M794,0.4254
M1162,0.4301
M794,0.4143
M794,0.4207
M1162,0.4246
M795,0.4108
M795,0.4149
M795,0.4098
M795,0.3757
M794,0.4103
M794,0.4245
M794,0.4158
M794,0.4094
M1162,0.4321
M795,0.4208
M795,0.3638
M1162,0.4214
M795,0.4135
M795,0.3597
M795,0.4393
M794,0.4302
M794,0.413
M794,0.4088
M794,0.4129
M794,0.4182
M795,0.4198
M795,0.4347
M795,0.41200000000000003
M795,0.4321
M795,0.4062
M795,0.3725
M794,0.4249
M794,0.4101
M794,0.4193
M794,0.4244
M794,0.4052
M728,0.3605
M795,0.4128
M795,0.4097
M795,0.3867
M795,0.4096
M1162,0.4276
M795,0.3854
M794,0.452
M794,0.4359
M794,0.4144
M794,0.3951
M794,0.4241
M728,0.3602
M795,0.4161
M795,0.397
M795,0.4125
M795,0.4247
M795,0.4145
M1162,0.4281
M1162,0.4232
M795,0.3909
M795,0.4301
M795,0.4166
M795,0.4126
M795,0.4172
M795,0.4128
M795,0.3938
M795,0.4178
M795,0.4153
M795,0.4114
M795,0.4104
M1162,0.42
M795,0.42100000000000004
M795,0.4123
M795,0.4205
M795,0.4246
M795,0.42
M795,0.4185
M795,0.4125
M795,0.3954
M795,0.4045
M795,0.40299999999999997
M795,0.4079
M795,0.4363
M795,0.4275
M795,0.4104
M795,0.4175
M795,0.4186
M795,0.3861
M795,0.4094
M795,0.4109
M795,0.4107
M795,0.4163
M795,0.4347
M795,0.4303
M1162,0.4335
M795,0.4204
M795,0.41100000000000003
M1162,0.431
M795,0.4168
M795,0.4119
M795,0.4187
M795,0.4034
M795,0.3926
M795,0.4208
M795,0.4192
M795,0.4287
M1162,0.4059
M795,0.444
M795,0.4
M1162,0.4169
M795,0.4378
M795,0.4289
M795,0.3858
M795,0.4231
M795,0.423
M795,0.4134
M795,0.424
M795,0.4253
M795,0.4184
M795,0.4265
M795,0.3703
M795,0.3815
M795,0.3955
M795,0.4308
M795,0.4322
M795,0.4133
M795,0.3902
M795,0.3599
M795,0.4472
M728,0.3575
M795,0.425
M795,0.4375
M795,0.3922
M795,0.4253
M1162,0.41700000000000004
M795,0.4261
M795,0.4255
M795,0.4161
M795,0.4287
M795,0.4243
M795,0.4203
M728,0.3581
M795,0.4232
M795,0.4155
M795,0.396
M795,0.4275
M795,0.3981
M1162,0.4286
M1162,0.4279
M795,0.4183
M795,0.4184
M795,0.4326
M795,0.4356
M795,0.4165
M795,0.39899999999999997
M795,0.4285
M795,0.4205
M795,0.4177
M795,0.4255
M795,0.4212
M1162,0.4351
M795,0.4228
M795,0.4329
M795,0.4335
M795,0.4204
M795,0.4198
M795,0.4371
M795,0.4448
M795,0.4237
M795,0.4217
M795,0.3723
M795,0.3939
M795,0.4204
M795,0.4308
M795,0.4147
M795,0.3924
M795,0.38
M795,0.462
M795,0.4257
M795,0.4106
M795,0.4255
M795,0.4270000000000001
M795,0.4382
M795,0.4275
M1162,0.4262
M795,0.414
M795,0.4289
M1162,0.435
M795,0.4441
M795,0.4305
M795,0.4096
M795,0.4189
M795,0.4151
M795,0.413
M795,0.4333
M795,0.4286
M1162,0.4508
M795,0.4354
M795,0.4242
M1162,0.4236
M795,0.4196
M795,0.4302
M795,0.4270000000000001
M795,0.4703
M795,0.4268
M795,0.4393
M795,0.4102
M795,0.4208
M795,0.4293
M795,0.3557
M795,0.4171
M795,0.4156
M795,0.4148
M795,0.4142
M795,0.4338
M795,0.4294
M795,0.3864
M795,0.4138
M795,0.4191
M728,0.3670000000000001
M795,0.4176
M795,0.4357
M795,0.4153
M795,0.4121
M1162,0.4366
M795,0.3979
M795,0.3748
M795,0.4182
M795,0.4106
M795,0.4033
M795,0.3843
M728,0.3782
M795,0.4449
M795,0.419
M795,0.4153
M795,0.4322
M795,0.4312
M1162,0.4128
M1162,0.4284
M796,0.4146
M796,0.3643
M796,0.4057
M796,0.4088
M796,0.4026
M796,0.4167
M796,0.3893
M796,0.4247
M796,0.4077
M796,0.4181
M796,0.4104
M1162,0.4351
M796,0.4099
M796,0.4115
M796,0.3796
M796,0.4320000000000001
M796,0.4183
M796,0.392
M796,0.4126
M796,0.4208
M796,0.4166
M796,0.4127
M796,0.4035
M796,0.4227
M796,0.4051
M796,0.4269
M796,0.4167
M796,0.4226
M796,0.3286
M796,0.401
M796,0.4118
M796,0.4169
M796,0.4233
M796,0.4364
M796,0.4184
M1162,0.4243
M796,0.4221
M796,0.4270000000000001
M1162,0.4293
M796,0.4007
M796,0.4302
M796,0.4167
M796,0.3975
M796,0.4181
M796,0.4178
M796,0.4183
M796,0.436
M1162,0.4528
M796,0.4473
M796,0.4075
M1162,0.4233
M796,0.4195
M796,0.4252
M796,0.4073
M796,0.4397
M796,0.4115
M796,0.3884
M796,0.4145
M796,0.423
M796,0.4173
M796,0.4242
M796,0.4123
M796,0.4104
M796,0.4115
M796,0.4103
M796,0.4325
M796,0.4331
M796,0.4066
M796,0.3797
M796,0.4292
M728,0.3595
M796,0.4153
M796,0.4226
M796,0.4206
M796,0.4215
M1162,0.419
M796,0.4175
M796,0.42200000000000004
M796,0.4141
M796,0.4918
M796,0.4202
M796,0.4293
M728,0.3606
M796,0.4124
M796,0.4056
M796,0.4172
M796,0.4163
M796,0.4144
M1162,0.4258
M1162,0.4346
M796,0.4032
M796,0.4045
M796,0.4176
M796,0.4201
M796,0.3973
M796,0.408
M796,0.3548
M796,0.4577
M796,0.3922
M796,0.4118
M796,0.4235
M1162,0.4206
M796,0.467
M796,0.4069
M796,0.4039
M796,0.4086
M796,0.4221
M796,0.4222
M796,0.4133
M796,0.4411
M796,0.4015
M796,0.4106
M796,0.4173
M796,0.4036
M796,0.3855
M796,0.3506
M796,0.3836
M796,0.3908
M796,0.4052
M796,0.3597
M796,0.414
M796,0.4204
M796,0.4182
M796,0.4161
M796,0.4139
M1162,0.4205
M796,0.4076
M796,0.4111
M1162,0.4207
M796,0.4184
M796,0.4148
M796,0.4193
M796,0.3893
M796,0.4185
M796,0.4158
M796,0.4405
M796,0.4277
M1162,0.4243
M796,0.4398
M796,0.4089
M1162,0.4142
M796,0.4058
M796,0.4214
M796,0.4247
M796,0.4242
M796,0.4183
M796,0.3626
M796,0.4216
M796,0.4245
M796,0.4352
M796,0.4
M796,0.419
M796,0.4077
M796,0.4217
M796,0.4162
M796,0.4186
M796,0.4229
M796,0.4143
M796,0.4092
M796,0.4206
M728,0.3603
M796,0.4175
M796,0.3634
M796,0.4267
M796,0.4075
M1162,0.4157
M796,0.3797
M796,0.4234
M796,0.4231
M796,0.3617
M796,0.42
M796,0.4078
M728,0.3586
M796,0.4449
M796,0.4123
M796,0.4153
M796,0.4123
M796,0.4186
M1162,0.4138
M1162,0.4075
M796,0.4026
M796,0.4061
M796,0.4033
M796,0.4045
M796,0.4128
M797,0.4051
M797,0.4061
M797,0.401
M797,0.3902
M797,0.4067
M796,0.4025
M1162,0.4183
M796,0.4092
M796,0.4033
M796,0.4098
M796,0.4159
M797,0.4067
M797,0.3996
M797,0.4067
M797,0.4366
M797,0.3957
M796,0.4045
M796,0.4028
M796,0.4214
M796,0.4107
M796,0.4178
M796,0.3885
M797,0.4441
M797,0.3977
M797,0.3979
M797,0.4028
M797,0.4073
M796,0.4045
M796,0.4211
M796,0.4058
M1162,0.4073
M796,0.4121
M796,0.4185
M1162,0.4125
M797,0.4134
M797,0.4074
M797,0.4141
M797,0.4085
M796,0.424
M796,0.4025
M796,0.5804
M796,0.4034
M1162,0.4143
M797,0.4016
M797,0.4237
M1162,0.4052
M797,0.39399999999999996
M797,0.4085
M797,0.4081
M796,0.4299
M796,0.418
M796,0.4092
M796,0.4092
M796,0.4216
M797,0.4069
M797,0.4186
M797,0.4074
M797,0.4039
M797,0.3905
M797,0.3973
M796,0.4167
M796,0.4095
M796,0.4021
M796,0.3971
M796,0.4054
M728,0.3576
M797,0.3963
M797,0.4156
M797,0.4011
M797,0.4174
M1162,0.4287
M797,0.4036
M796,0.4177
M796,0.4298
M796,0.4154
M796,0.4099
M796,0.4265
M728,0.3593
M797,0.4076
M797,0.4102
M797,0.3873
M797,0.4087
M797,0.4097
M1162,0.40399999999999997
M1162,0.4148
M797,0.4016
M797,0.4145
M797,0.4028
M797,0.4262
M797,0.4242
M797,0.3991
M797,0.41
M797,0.4043
M797,0.4191
M797,0.4176
M797,0.4326
M1162,0.4146
M797,0.4091
M797,0.3682
M797,0.4319
M797,0.4184
M797,0.4079
M797,0.4463
M797,0.3866
M797,0.4084
M797,0.4303
M797,0.4101
M797,0.4186
M797,0.4078
M797,0.4217
M797,0.4058
M797,0.4228
M797,0.4211
M797,0.4178
M797,0.3963
M797,0.4188
M797,0.4137
M797,0.4138
M797,0.4117
M797,0.42100000000000004
M1162,0.4026
M797,0.4096
M797,0.4381
M1162,0.42200000000000004
M797,0.4155
M797,0.3953
M797,0.413
M797,0.4124
M797,0.4202
M797,0.4162
M797,0.4055
M797,0.4165
M1162,0.4092
M797,0.4323
M797,0.3895
M1162,0.4192
M797,0.4057
M797,0.4165
M797,0.4193
M797,0.4163
M797,0.4093
M797,0.4111
M797,0.4055
M797,0.4277
M797,0.4134
M797,0.4419
M797,0.4141
M797,0.4156
M797,0.4178
M797,0.4108
M797,0.4035
M797,0.4089
M797,0.4222
M797,0.4072
M797,0.4067
M728,0.3708
M797,0.4108
M797,0.4187
M797,0.3995
M797,0.4251
M1162,0.4192
M797,0.3958
M797,0.419
M797,0.4113
M797,0.4143
M797,0.4141
M797,0.4047
M728,0.3639
M797,0.4117
M797,0.4102
M797,0.4148
M797,0.4154
M797,0.3992
M1162,0.4106
M1162,0.4184
M797,0.4066
M797,0.4033
M797,0.4179
M797,0.4273
M797,0.4124
M797,0.4106
M797,0.4195
M797,0.4143
M797,0.4072
M797,0.415
M797,0.4142
M1162,0.406
M797,0.4083
M797,0.4109
M797,0.41
M797,0.4182
M797,0.4046
M797,0.4159
M797,0.4124
M797,0.3946
M797,0.4098
M797,0.4095
M797,0.4407
M797,0.3927
M797,0.4059
M797,0.4201
M797,0.4233
M797,0.4181
M797,0.4167
M797,0.3788
M797,0.4116
M797,0.4145
M797,0.4153
M797,0.4031
M797,0.4302
M1162,0.4319
M797,0.3743
M797,0.4194
M1162,0.4266
M797,0.3726
M797,0.36
M797,0.4387
M797,0.4042
M797,0.4079
M797,0.413
M797,0.4166
M797,0.4146
M1162,0.4293
M797,0.4426
M797,0.4096
M1162,0.4135
M797,0.4114
M797,0.4097
M797,0.4228
M797,0.4052
M797,0.4087
M797,0.4057
M797,0.4099
M797,0.3906
M797,0.4226
M797,0.4226
M797,0.4172
M797,0.4246
M797,0.4133
M797,0.4164
M797,0.4273
M797,0.4054
M797,0.4098
M797,0.3823
M797,0.4051
M728,0.3597
M797,0.4124
M797,0.4118
M797,0.4262
M797,0.3732
M1162,0.4191
M797,0.4242
M797,0.4103
M797,0.4235
M797,0.4292
M797,0.4129
M797,0.4128
M728,0.3623
M797,0.41700000000000004
M797,0.41200000000000003
M797,0.4278
M797,0.4117
M797,0.4126
M1162,0.4264
M1162,0.44
M798,0.4234
M798,0.4079
M798,0.4053
M798,0.4004
M798,0.4096
M798,0.434
M798,0.4031
M798,0.4068
M798,0.4038
M798,0.4113
M798,0.4370000000000001
M1162,0.4106
M798,0.39
M798,0.4152
M798,0.4372
M798,0.4163
M798,0.3614
M798,0.4055
M798,0.4094
M798,0.4107
M798,0.3502
M798,0.4027
M798,0.4072
M798,0.4123
M798,0.4271
M798,0.4103
M798,0.4093
M798,0.4344
M798,0.4045
M798,0.4001
M798,0.4146
M798,0.4093
M798,0.4215
M798,0.4328
M798,0.4219
M1162,0.4191
M798,0.4163
M798,0.4105
M1162,0.4254
M798,0.4086
M798,0.4118
M798,0.4052
M798,0.4097
M798,0.4184
M798,0.4187
M798,0.4274
M798,0.3894
M1162,0.4172
M798,0.4368
M798,0.4094
M1162,0.4171
M798,0.4127
M798,0.4051
M798,0.4096
M798,0.4236
M798,0.4099
M798,0.4052
M798,0.4114
M798,0.4048
M798,0.4049
M798,0.4046
M798,0.405
M798,0.4068
M798,0.3947
M798,0.4065
M798,0.4076
M798,0.4088
M798,0.3861
M798,0.3913
M798,0.4213
M728,0.3582
M798,0.4454
M798,0.4085
M798,0.4114
M798,0.4047
M1162,0.4288
M798,0.3832
M798,0.4034
M798,0.4403
M798,0.4146
M798,0.4126
M798,0.4075
M728,0.3657
M798,0.405
M798,0.4118
M798,0.4103
M798,0.4067
M798,0.4069
M1162,0.4245
M1162,0.4159
M798,0.4068
M798,0.4092
M798,0.4094
M798,0.4159
M798,0.4206
M798,0.4179
M798,0.4243
M798,0.4018
M798,0.4108
M798,0.4318
